date,order_id,channel,region,category,device,revenue_usd,profit_usd,discount_pct,sessions_allocated,marketing_spend_allocated,month
2025-03-10,115368,Email,Buenos Aires,Supermarket,Mobile,34.09,8.54,0,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115369,Email,Buenos Aires,Supermarket,Mobile,38.45,11.24,10,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115370,Email,Cuyo,Beauty,Mobile,30.6,7.62,15,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115371,Email,NEA,Supermarket,Mobile,37.1,12.16,5,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115372,Email,NEA,Fashion,Mobile,56.31,14.87,5,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115373,Email,Buenos Aires,Electronics,Mobile,107.45,28.78,10,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115374,Email,Cuyo,Supermarket,Mobile,28.76,8.99,5,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115375,Email,Buenos Aires,Electronics,Tablet,156.87,32.32,0,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115376,Email,Cuyo,Sports,Mobile,66.05,21.54,10,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115377,Email,Patagonia,Home & Deco,Mobile,93.65,17.24,0,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115378,Email,Cuyo,Electronics,Mobile,152.84,46.19,0,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115379,Email,Buenos Aires,Electronics,Mobile,113.67,28.64,5,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115380,Email,Buenos Aires,Home & Deco,Mobile,84.38,29.17,5,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115381,Email,Buenos Aires,Electronics,Mobile,116.58,28.45,15,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115382,Email,NOA,Beauty,Mobile,43.94,9.25,5,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115383,Email,Buenos Aires,Fashion,Mobile,49.33,14.95,20,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115384,Email,NEA,Sports,Mobile,93.47,22.72,0,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115385,Email,Cuyo,Sports,Desktop,29.97,5.6,20,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115386,Email,Buenos Aires,Fashion,Desktop,57.07,16.99,20,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115387,Email,Buenos Aires,Sports,Mobile,71.3,16.76,5,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115388,Email,Buenos Aires,Electronics,Desktop,97.56,34.8,5,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115389,Email,NEA,Sports,Mobile,64.65,26.61,10,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115390,Email,Buenos Aires,Sports,Mobile,25.51,8.84,15,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115391,Email,Buenos Aires,Fashion,Desktop,36.31,10.17,20,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115392,Email,Centro,Supermarket,Mobile,31.16,10.92,10,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115393,Email,Patagonia,Sports,Mobile,71.48,27.2,5,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115394,Email,Buenos Aires,Beauty,Mobile,43.89,12.46,10,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115395,Email,Buenos Aires,Supermarket,Desktop,46.22,19.31,0,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115396,Email,NOA,Sports,Mobile,51.94,16.72,20,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115397,Email,Centro,Electronics,Mobile,208.98,64.86,0,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115398,Email,Buenos Aires,Electronics,Mobile,158.29,51.42,15,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115399,Email,NOA,Home & Deco,Mobile,68.25,19.92,0,17.217391304347824,1.182286889216794,2025-03
2025-03-10,115400,Referral,Centro,Supermarket,Desktop,46.55,18.44,5,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115401,Referral,Cuyo,Home & Deco,Desktop,96.36,35.72,0,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115402,Referral,Buenos Aires,Supermarket,Mobile,29.23,8.13,10,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115403,Referral,Buenos Aires,Home & Deco,Mobile,52.42,21.43,0,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115404,Referral,NOA,Electronics,Mobile,131.58,33.83,10,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115405,Referral,Buenos Aires,Fashion,Mobile,49.17,10.22,0,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115406,Referral,Buenos Aires,Beauty,Desktop,44.31,15.91,0,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115407,Referral,Buenos Aires,Electronics,Mobile,167.73,60.45,5,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115408,Referral,Cuyo,Beauty,Mobile,34.92,10.02,15,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115409,Referral,Cuyo,Supermarket,Mobile,55.01,11.12,10,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115410,Referral,Cuyo,Home & Deco,Mobile,86.47,25.89,15,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115411,Referral,Centro,Fashion,Mobile,64.25,22.59,0,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115412,Referral,Patagonia,Electronics,Desktop,99.6,25.19,0,35.69230769230769,2.569421229034253,2025-03
2025-03-10,115413,Direct,Centro,Fashion,Mobile,55.65,10.73,10,21.192307692307693,0.0,2025-03
2025-03-10,115414,Direct,Centro,Sports,Mobile,83.9,32.45,0,21.192307692307693,0.0,2025-03
2025-03-10,115415,Direct,Buenos Aires,Supermarket,Mobile,40.02,13.48,0,21.192307692307693,0.0,2025-03
2025-03-10,115416,Direct,Buenos Aires,Sports,Tablet,95.13,37.3,0,21.192307692307693,0.0,2025-03
2025-03-10,115417,Direct,Buenos Aires,Fashion,Mobile,55.83,21.29,15,21.192307692307693,0.0,2025-03
2025-03-10,115418,Direct,Buenos Aires,Sports,Mobile,59.08,13.12,5,21.192307692307693,0.0,2025-03
2025-03-10,115419,Direct,NOA,Fashion,Mobile,29.39,9.28,5,21.192307692307693,0.0,2025-03
2025-03-10,115420,Direct,Patagonia,Electronics,Desktop,83.48,32.08,15,21.192307692307693,0.0,2025-03
2025-03-10,115421,Direct,NEA,Supermarket,Mobile,40.67,8.21,15,21.192307692307693,0.0,2025-03
2025-03-10,115422,Direct,Buenos Aires,Supermarket,Mobile,28.41,11.67,0,21.192307692307693,0.0,2025-03
2025-03-10,115423,Direct,NOA,Sports,Desktop,91.41,24.32,0,21.192307692307693,0.0,2025-03
2025-03-10,115424,Direct,Buenos Aires,Home & Deco,Mobile,81.28,28.1,0,21.192307692307693,0.0,2025-03
2025-03-10,115425,Direct,Centro,Sports,Mobile,80.8,32.82,0,21.192307692307693,0.0,2025-03
2025-03-10,115426,Direct,NOA,Supermarket,Mobile,29.52,6.68,5,21.192307692307693,0.0,2025-03
2025-03-10,115427,Direct,Centro,Home & Deco,Desktop,76.52,27.33,0,21.192307692307693,0.0,2025-03
2025-03-10,115428,Direct,Cuyo,Electronics,Mobile,104.2,30.06,15,21.192307692307693,0.0,2025-03
2025-03-10,115429,Direct,Cuyo,Fashion,Mobile,56.04,18.35,0,21.192307692307693,0.0,2025-03
2025-03-10,115430,Direct,NOA,Home & Deco,Mobile,76.93,28.13,15,21.192307692307693,0.0,2025-03
2025-03-10,115431,Direct,Cuyo,Fashion,Mobile,36.04,10.09,15,21.192307692307693,0.0,2025-03
2025-03-10,115432,Direct,Patagonia,Sports,Mobile,75.32,19.03,10,21.192307692307693,0.0,2025-03
2025-03-10,115433,Direct,Buenos Aires,Beauty,Tablet,32.6,8.43,10,21.192307692307693,0.0,2025-03
2025-03-10,115434,Direct,Centro,Electronics,Desktop,145.88,56.47,10,21.192307692307693,0.0,2025-03
2025-03-10,115435,Direct,Buenos Aires,Electronics,Desktop,104.15,32.3,0,21.192307692307693,0.0,2025-03
2025-03-10,115436,Direct,NEA,Fashion,Mobile,63.61,15.75,0,21.192307692307693,0.0,2025-03
2025-03-10,115437,Direct,Buenos Aires,Electronics,Mobile,111.57,36.26,0,21.192307692307693,0.0,2025-03
2025-03-10,115438,Direct,NEA,Beauty,Mobile,52.15,19.71,0,21.192307692307693,0.0,2025-03
2025-03-11,115439,Organic Search,Buenos Aires,Supermarket,Desktop,27.93,9.78,15,24.686567164179106,0.0,2025-03
2025-03-11,115440,Organic Search,Buenos Aires,Fashion,Desktop,61.32,14.68,20,24.686567164179106,0.0,2025-03
2025-03-11,115441,Organic Search,NEA,Electronics,Desktop,150.35,53.02,0,24.686567164179106,0.0,2025-03
2025-03-11,115442,Organic Search,Patagonia,Sports,Mobile,73.35,17.74,10,24.686567164179106,0.0,2025-03
2025-03-11,115443,Organic Search,Buenos Aires,Home & Deco,Desktop,61.81,24.22,15,24.686567164179106,0.0,2025-03
2025-03-11,115444,Organic Search,Buenos Aires,Beauty,Mobile,41.68,16.62,10,24.686567164179106,0.0,2025-03
2025-03-11,115445,Organic Search,Buenos Aires,Beauty,Mobile,38.03,11.98,15,24.686567164179106,0.0,2025-03
2025-03-11,115446,Organic Search,Cuyo,Beauty,Desktop,26.33,8.25,20,24.686567164179106,0.0,2025-03
2025-03-11,115447,Organic Search,Patagonia,Beauty,Mobile,34.13,12.14,20,24.686567164179106,0.0,2025-03
2025-03-11,115448,Organic Search,Buenos Aires,Supermarket,Tablet,21.31,4.36,20,24.686567164179106,0.0,2025-03
2025-03-11,115449,Organic Search,Cuyo,Sports,Desktop,81.17,22.89,0,24.686567164179106,0.0,2025-03
2025-03-11,115450,Organic Search,Buenos Aires,Home & Deco,Desktop,74.73,19.12,15,24.686567164179106,0.0,2025-03
2025-03-11,115451,Organic Search,Patagonia,Beauty,Desktop,49.32,13.01,0,24.686567164179106,0.0,2025-03
2025-03-11,115452,Organic Search,Buenos Aires,Electronics,Mobile,178.8,34.53,0,24.686567164179106,0.0,2025-03
2025-03-11,115453,Organic Search,NOA,Electronics,Mobile,149.44,46.09,0,24.686567164179106,0.0,2025-03
2025-03-11,115454,Organic Search,Buenos Aires,Sports,Mobile,36.99,10.47,15,24.686567164179106,0.0,2025-03
2025-03-11,115455,Organic Search,Buenos Aires,Fashion,Desktop,37.0,12.06,0,24.686567164179106,0.0,2025-03
2025-03-11,115456,Organic Search,Buenos Aires,Fashion,Mobile,61.83,15.75,10,24.686567164179106,0.0,2025-03
2025-03-11,115457,Organic Search,NEA,Home & Deco,Mobile,49.06,16.48,15,24.686567164179106,0.0,2025-03
2025-03-11,115458,Organic Search,Cuyo,Sports,Tablet,72.35,15.56,10,24.686567164179106,0.0,2025-03
2025-03-11,115459,Organic Search,Buenos Aires,Home & Deco,Mobile,45.17,14.56,10,24.686567164179106,0.0,2025-03
2025-03-11,115460,Organic Search,Cuyo,Fashion,Tablet,89.21,17.32,0,24.686567164179106,0.0,2025-03
2025-03-11,115461,Organic Search,Patagonia,Sports,Desktop,69.65,17.03,15,24.686567164179106,0.0,2025-03
2025-03-11,115462,Organic Search,Centro,Sports,Mobile,71.74,30.05,5,24.686567164179106,0.0,2025-03
2025-03-11,115463,Organic Search,Centro,Supermarket,Mobile,36.01,8.98,5,24.686567164179106,0.0,2025-03
2025-03-11,115464,Organic Search,Buenos Aires,Electronics,Mobile,156.95,36.98,15,24.686567164179106,0.0,2025-03
2025-03-11,115465,Organic Search,Patagonia,Electronics,Desktop,143.09,54.8,5,24.686567164179106,0.0,2025-03
2025-03-11,115466,Organic Search,Buenos Aires,Home & Deco,Mobile,61.18,20.86,5,24.686567164179106,0.0,2025-03
2025-03-11,115467,Organic Search,Buenos Aires,Fashion,Mobile,34.72,7.54,15,24.686567164179106,0.0,2025-03
2025-03-11,115468,Organic Search,Centro,Fashion,Desktop,46.93,15.9,5,24.686567164179106,0.0,2025-03
2025-03-11,115469,Organic Search,Centro,Fashion,Mobile,52.42,9.89,5,24.686567164179106,0.0,2025-03
2025-03-11,115470,Organic Search,Centro,Fashion,Tablet,47.24,10.94,5,24.686567164179106,0.0,2025-03
2025-03-11,115471,Organic Search,Centro,Fashion,Mobile,64.48,12.55,0,24.686567164179106,0.0,2025-03
2025-03-11,115472,Organic Search,Centro,Sports,Mobile,62.21,12.51,5,24.686567164179106,0.0,2025-03
2025-03-11,115473,Organic Search,Centro,Electronics,Mobile,90.19,33.54,0,24.686567164179106,0.0,2025-03
2025-03-11,115474,Organic Search,Patagonia,Home & Deco,Mobile,51.55,13.61,15,24.686567164179106,0.0,2025-03
2025-03-11,115475,Organic Search,Buenos Aires,Home & Deco,Mobile,93.92,31.59,0,24.686567164179106,0.0,2025-03
2025-03-11,115476,Organic Search,NEA,Sports,Desktop,63.55,16.23,0,24.686567164179106,0.0,2025-03
2025-03-11,115477,Organic Search,Buenos Aires,Sports,Mobile,79.9,19.95,15,24.686567164179106,0.0,2025-03
2025-03-11,115478,Organic Search,Buenos Aires,Supermarket,Desktop,27.83,5.39,0,24.686567164179106,0.0,2025-03
2025-03-11,115479,Organic Search,NOA,Home & Deco,Mobile,67.82,22.35,20,24.686567164179106,0.0,2025-03
2025-03-11,115480,Organic Search,Cuyo,Sports,Desktop,53.96,12.07,5,24.686567164179106,0.0,2025-03
2025-03-11,115481,Organic Search,Centro,Electronics,Mobile,133.82,28.76,0,24.686567164179106,0.0,2025-03
2025-03-11,115482,Organic Search,Cuyo,Supermarket,Mobile,32.73,6.27,0,24.686567164179106,0.0,2025-03
2025-03-11,115483,Organic Search,NOA,Fashion,Mobile,39.5,8.73,10,24.686567164179106,0.0,2025-03
2025-03-11,115484,Organic Search,Buenos Aires,Fashion,Mobile,60.76,17.86,0,24.686567164179106,0.0,2025-03
2025-03-11,115485,Organic Search,Cuyo,Fashion,Mobile,69.28,23.54,0,24.686567164179106,0.0,2025-03
2025-03-11,115486,Organic Search,Centro,Electronics,Mobile,174.53,31.46,0,24.686567164179106,0.0,2025-03
2025-03-11,115487,Organic Search,Patagonia,Electronics,Mobile,129.32,50.78,0,24.686567164179106,0.0,2025-03
2025-03-11,115488,Organic Search,Buenos Aires,Home & Deco,Mobile,81.74,19.25,10,24.686567164179106,0.0,2025-03
2025-03-11,115489,Organic Search,Buenos Aires,Home & Deco,Desktop,53.14,10.03,15,24.686567164179106,0.0,2025-03
2025-03-11,115490,Organic Search,Centro,Home & Deco,Mobile,112.94,24.95,0,24.686567164179106,0.0,2025-03
2025-03-11,115491,Organic Search,Cuyo,Fashion,Mobile,60.68,24.24,0,24.686567164179106,0.0,2025-03
2025-03-11,115492,Organic Search,Buenos Aires,Home & Deco,Mobile,80.25,30.46,0,24.686567164179106,0.0,2025-03
2025-03-11,115493,Organic Search,Patagonia,Fashion,Mobile,51.35,14.28,20,24.686567164179106,0.0,2025-03
2025-03-11,115494,Organic Search,NOA,Beauty,Mobile,42.89,9.12,0,24.686567164179106,0.0,2025-03
2025-03-11,115495,Organic Search,Buenos Aires,Fashion,Mobile,52.53,13.91,0,24.686567164179106,0.0,2025-03
2025-03-11,115496,Organic Search,Buenos Aires,Supermarket,Tablet,29.64,11.02,15,24.686567164179106,0.0,2025-03
2025-03-11,115497,Organic Search,Buenos Aires,Sports,Tablet,64.8,26.65,0,24.686567164179106,0.0,2025-03
2025-03-11,115498,Organic Search,Patagonia,Electronics,Desktop,146.08,27.14,0,24.686567164179106,0.0,2025-03
2025-03-11,115499,Organic Search,Centro,Electronics,Mobile,142.42,46.91,0,24.686567164179106,0.0,2025-03
2025-03-11,115500,Organic Search,Buenos Aires,Electronics,Desktop,69.6,17.32,10,24.686567164179106,0.0,2025-03
2025-03-11,115501,Organic Search,Buenos Aires,Home & Deco,Mobile,84.98,31.92,5,24.686567164179106,0.0,2025-03
2025-03-11,115502,Organic Search,NEA,Electronics,Desktop,127.86,41.67,0,24.686567164179106,0.0,2025-03
2025-03-11,115503,Organic Search,Centro,Beauty,Mobile,20.48,7.47,20,24.686567164179106,0.0,2025-03
2025-03-11,115504,Organic Search,NEA,Fashion,Mobile,29.6,8.18,0,24.686567164179106,0.0,2025-03
2025-03-11,115505,Organic Search,Patagonia,Beauty,Mobile,55.59,15.0,10,24.686567164179106,0.0,2025-03
2025-03-11,115506,Paid Search,Buenos Aires,Electronics,Mobile,157.7,28.5,10,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115507,Paid Search,Buenos Aires,Home & Deco,Mobile,92.08,29.42,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115508,Paid Search,Centro,Sports,Mobile,92.31,35.89,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115509,Paid Search,Buenos Aires,Sports,Desktop,68.21,13.06,10,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115510,Paid Search,NEA,Fashion,Mobile,54.78,16.52,15,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115511,Paid Search,Centro,Fashion,Mobile,62.69,19.39,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115512,Paid Search,Patagonia,Sports,Mobile,66.59,15.23,5,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115513,Paid Search,Cuyo,Beauty,Desktop,33.52,7.76,15,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115514,Paid Search,Buenos Aires,Electronics,Desktop,120.83,37.74,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115515,Paid Search,Buenos Aires,Sports,Mobile,55.32,17.66,5,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115516,Paid Search,Centro,Fashion,Mobile,77.18,18.6,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115517,Paid Search,Centro,Fashion,Mobile,37.96,8.2,20,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115518,Paid Search,Cuyo,Electronics,Mobile,151.29,41.79,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115519,Paid Search,Centro,Fashion,Mobile,51.1,16.99,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115520,Paid Search,Centro,Electronics,Mobile,169.04,49.62,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115521,Paid Search,Patagonia,Electronics,Mobile,44.37,11.28,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115522,Paid Search,Buenos Aires,Sports,Mobile,75.5,22.76,10,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115523,Paid Search,Buenos Aires,Sports,Mobile,67.69,17.3,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115524,Paid Search,Centro,Supermarket,Mobile,22.54,6.26,20,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115525,Paid Search,Buenos Aires,Sports,Mobile,99.51,18.46,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115526,Paid Search,NEA,Beauty,Mobile,33.26,8.93,10,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115527,Paid Search,NEA,Electronics,Mobile,128.7,47.8,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115528,Paid Search,Patagonia,Home & Deco,Mobile,79.14,31.71,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115529,Paid Search,Patagonia,Electronics,Mobile,94.32,26.27,20,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115530,Paid Search,Centro,Home & Deco,Mobile,67.46,24.59,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115531,Paid Search,NEA,Fashion,Desktop,51.36,13.8,15,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115532,Paid Search,Buenos Aires,Beauty,Desktop,37.96,13.54,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115533,Paid Search,Buenos Aires,Sports,Mobile,87.92,21.87,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115534,Paid Search,Patagonia,Electronics,Desktop,151.88,55.74,10,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115535,Paid Search,Cuyo,Fashion,Mobile,51.63,15.82,5,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115536,Paid Search,Buenos Aires,Fashion,Mobile,63.58,16.64,10,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115537,Paid Search,Centro,Electronics,Desktop,148.87,42.56,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115538,Paid Search,Buenos Aires,Beauty,Mobile,47.26,17.3,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115539,Paid Search,Buenos Aires,Fashion,Desktop,30.11,8.22,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115540,Paid Search,Buenos Aires,Supermarket,Mobile,39.16,14.73,5,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115541,Paid Search,Patagonia,Supermarket,Mobile,27.52,10.94,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115542,Paid Search,NEA,Home & Deco,Mobile,94.29,21.96,10,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115543,Paid Search,Buenos Aires,Electronics,Mobile,117.28,25.24,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115544,Paid Search,Buenos Aires,Fashion,Mobile,57.63,18.91,10,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115545,Paid Search,Cuyo,Electronics,Mobile,126.4,34.06,20,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115546,Paid Search,Buenos Aires,Electronics,Desktop,117.19,48.26,10,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115547,Paid Search,Buenos Aires,Fashion,Tablet,39.64,8.31,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115548,Paid Search,Buenos Aires,Fashion,Mobile,61.83,18.71,5,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115549,Paid Search,NEA,Fashion,Mobile,79.5,29.2,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115550,Paid Search,Cuyo,Beauty,Desktop,30.93,8.94,20,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115551,Paid Search,Buenos Aires,Fashion,Mobile,54.59,22.47,5,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115552,Paid Search,Buenos Aires,Electronics,Desktop,152.93,57.96,0,30.361702127659573,21.972664750070486,2025-03
2025-03-11,115553,Paid Social,Buenos Aires,Home & Deco,Desktop,68.52,24.24,0,44.42857142857143,30.86000469827287,2025-03
2025-03-11,115554,Paid Social,Buenos Aires,Fashion,Desktop,46.3,15.47,10,44.42857142857143,30.86000469827287,2025-03
2025-03-11,115555,Paid Social,Centro,Electronics,Mobile,133.41,52.25,10,44.42857142857143,30.86000469827287,2025-03
2025-03-11,115556,Paid Social,Patagonia,Fashion,Mobile,59.18,15.74,10,44.42857142857143,30.86000469827287,2025-03
